record_id,date,province,city,district,prov_code,city_code,district_code,lat,lon,channel,brand,sku,visits,sales_rmb,revenue_rmb
R00197,2025/11/28,辽宁省,沈阳市,铁西区,22,2201,220105,41.790469,123.420149,线下-专卖店,大润发,生鲜,4,907.31,1044.88
R00198,2025/9/11,四川省,成都市,成华区,13,1301,130104,30.767316,104.13439,线上-电商,家乐福,日用品,3,1283.57,1304.51
R00199,2025/12/13,上海市,上海市,浦东新区,11,1101,110101,31.17065,121.490701,线上-电商,沃尔玛,家居,6,870.5,255.82
R00200,2025/10/2,山东省,济南市,历城区,15,1501,150105,36.631249,116.999673,线下-便利店,沃尔玛,零食,4,670.43,1716.55
R00201,2025/9/23,重庆市,重庆市,九龙坡区,23,2301,230105,29.60327,106.750353,线下-大卖场,盒马鲜生,日用品,2,1413.83,1652.65
R00202,2025/9/23,山东省,济南市,历城区,15,1501,150105,36.647331,117.09042,线下-便利店,盒马鲜生,家居,1,856.07,1330.51
R00203,2025/9/25,河南省,郑州市,管城回族区,18,1801,180104,34.828042,113.675549,线下-便利店,盒马鲜生,饮料,4,1212.12,880.96
R00204,2025/12/15,山东省,济南市,槐荫区,15,1501,150103,36.58441,117.101323,线上-即时零售,家乐福,家居,7,957.06,1015.69
R00205,2025/10/28,上海市,上海市,浦东新区,11,1101,110101,31.262749,121.476326,线下-便利店,家乐福,生鲜,5,1228.41,663.73
R00206,2025/12/4,广东省,广州市,番禺区,16,1601,160105,23.146621,113.22179,线下-专卖店,大润发,家居,2,1229.9,596.63
R00207,2025/10/7,上海市,上海市,静安区,11,1101,110104,31.246593,121.552304,线上-即时零售,沃尔玛,零食,2,883.63,560.58
R00208,2025/12/2,天津市,天津市,和平区,14,1401,140101,39.055419,117.290439,线上-电商,沃尔玛,零食,3,599.99,1888.11
R00209,2025/9/24,广东省,深圳市,福田区,16,1602,160202,22.744323,114.278732,线下-便利店,大润发,零食,7,0.0,835.52
R00210,2025/11/3,江苏省,南京市,鼓楼区,17,1701,170101,32.027635,118.877505,线下-专卖店,沃尔玛,生鲜,7,330.35,1690.85
R00211,2025/12/1,福建省,厦门市,同安区,21,2101,210105,24.462547,118.050457,线上-电商,大润发,零食,6,458.99,586.95
R00212,2025/10/31,北京市,北京市,海淀区,12,1201,120102,39.882274,116.58446,线上-电商,家乐福,家居,2,860.56,97.16
R00213,2025/11/3,北京市,北京市,海淀区,12,1201,120102,39.87792,116.331011,线下-专卖店,沃尔玛,家居,4,775.3,1637.5
R00214,2025/10/24,山东省,济南市,历下区,15,1501,150101,36.699099,117.150425,线上-电商,沃尔玛,饮料,6,698.56,1399.97
R00215,2025/11/24,江苏省,南京市,建邺区,17,1701,170102,32.056427,118.866035,线下-便利店,盒马鲜生,生鲜,2,1036.33,549.91
R00216,2025/11/19,陕西省,西安市,雁塔区,24,2401,240101,34.31748,108.932387,线下-大卖场,沃尔玛,日用品,7,850.39,1340.54
R00217,2025/9/21,上海市,上海市,徐汇区,11,1101,110103,31.344244,121.730769,线上-电商,家乐福,日用品,1,1342.24,1515.69
R00218,2025/10/27,浙江省,杭州市,拱墅区,19,1901,190102,30.27646,120.1062,线下-便利店,大润发,零食,3,991.49,1448.68
R00219,2025/9/12,陕西省,西安市,未央区,24,2401,240104,34.363731,108.92833,线下-大卖场,家乐福,生鲜,3,1438.93,1501.08
R00220,2025/11/20,北京市,北京市,海淀区,12,1201,120102,39.865149,116.426244,线上-即时零售,大润发,家居,7,484.08,1344.51
R00221,2025/11/9,浙江省,杭州市,上城区,19,1901,190103,30.33285,120.184527,线下-大卖场,沃尔玛,零食,4,621.01,1091.9
R00222,2025/11/15,湖北省,武汉市,青山区,20,2001,200105,30.586417,114.390935,线下-专卖店,沃尔玛,家居,4,815.87,937.58
R00223,2025/11/2,上海市,上海市,静安区,11,1101,110104,31.212907,121.471839,线下-便利店,沃尔玛,生鲜,5,0.0,1210.02
R00224,2025/9/28,江苏省,南京市,雨花台区,17,1701,170105,32.109975,118.80788,线下-专卖店,家乐福,家居,1,675.93,151.45
R00225,2025/12/6,上海市,上海市,静安区,11,1101,110104,31.254268,121.47124,线上-即时零售,大润发,饮料,7,1133.82,1176.52
R00226,2025/12/10,四川省,成都市,武侯区,13,1301,130103,30.549092,104.106686,线下-便利店,大润发,日用品,4,188.13,1154.17
R00227,2025/9/3,湖北省,武汉市,青山区,20,2001,200105,30.575407,114.337838,线下-便利店,盒马鲜生,生鲜,1,887.74,702.4
R00228,2025/12/10,江苏省,南京市,建邺区,17,1701,170102,32.062723,118.821832,线下-专卖店,家乐福,家居,6,739.47,379.9
R00229,2025/9/16,天津市,天津市,南开区,14,1401,140103,39.086846,117.330526,线上-电商,沃尔玛,生鲜,3,1374.95,699.21
R00230,2025/12/8,广东省,深圳市,南山区,16,1602,160201,22.508309,114.032344,线下-便利店,沃尔玛,零食,5,1430.72,1845.65
R00231,2025/11/24,福建省,厦门市,思明区,21,2101,210101,24.47235,118.154038,线上-即时零售,大润发,日用品,6,1505.29,0.0
R00232,2025/11/14,陕西省,西安市,长安区,24,2401,240105,34.51901,108.837146,线上-电商,沃尔玛,日用品,2,106.96,1613.02
R00233,2025/10/10,陕西省,西安市,莲湖区,24,2401,240103,34.256624,109.043469,线下-大卖场,家乐福,日用品,1,118.28,841.6
R00234,2025/10/28,浙江省,杭州市,上城区,19,1901,190103,30.287717,120.148082,线下-便利店,大润发,日用品,3,312.75,351.98
R00235,2025/9/14,北京市,北京市,朝阳区,12,1201,120101,39.978339,116.283689,线上-电商,家乐福,家居,9,1400.45,512.52
R00236,2025/9/14,河南省,郑州市,金水区,18,1801,180101,34.827309,113.420034,线下-专卖店,沃尔玛,饮料,2,1370.11,1204.3
R00237,2025/10/18,天津市,天津市,和平区,14,1401,140101,39.061115,117.258131,线上-即时零售,大润发,饮料,3,690.19,1588.47
R00238,2025/9/14,陕西省,西安市,未央区,24,2401,240104,34.435802,108.847046,线上-即时零售,家乐福,零食,3,565.14,1069.21
R00239,2025/10/11,河南省,郑州市,二七区,18,1801,180103,34.772284,113.681666,线下-专卖店,大润发,零食,3,303.63,1124.11
R00240,2025/12/10,四川省,成都市,成华区,13,1301,130104,30.541966,104.002661,线下-便利店,家乐福,零食,3,533.23,1165.01
R00241,2025/11/27,福建省,厦门市,集美区,21,2101,210103,24.506157,118.104281,线上-电商,盒马鲜生,生鲜,3,455.36,684.11
R00242,2025/9/19,上海市,上海市,黄浦区,11,1101,110105,31.256459,121.332046,线下-便利店,大润发,零食,2,332.21,790.29
R00243,2025/10/15,天津市,天津市,滨海新区,14,1401,140105,39.074016,117.150465,线下-便利店,家乐福,饮料,4,266.09,1608.88
R00244,2025/9/27,江苏省,南京市,玄武区,17,1701,170103,32.037003,118.810444,线下-大卖场,盒马鲜生,饮料,4,353.74,985.81
R00245,2025/10/10,重庆市,重庆市,沙坪坝区,23,2301,230104,29.54713,106.380259,线上-电商,盒马鲜生,日用品,7,1168.24,1331.74
R00246,2025/11/3,辽宁省,沈阳市,铁西区,22,2201,220105,41.813504,123.345048,线上-电商,沃尔玛,日用品,4,1138.12,1646.63
R00247,2025/10/9,江苏省,南京市,玄武区,17,1701,170103,32.045928,118.75459,线上-即时零售,沃尔玛,零食,4,694.32,1265.35
R00248,2025/11/11,广东省,深圳市,福田区,16,1602,160202,22.548196,114.13011,线下-大卖场,家乐福,生鲜,4,821.1,668.79
R00249,2025/11/21,重庆市,重庆市,九龙坡区,23,2301,230105,29.566915,106.532498,线上-电商,盒马鲜生,家居,6,912.46,608.49
R00250,2025/10/11,陕西省,西安市,未央区,24,2401,240104,34.440658,108.848452,线下-大卖场,大润发,家居,3,0.0,1927.57
R00251,2025/9/28,福建省,厦门市,湖里区,21,2101,210102,24.502149,118.179551,线下-大卖场,盒马鲜生,生鲜,2,690.05,713.35
R00252,2025/11/18,四川省,成都市,高新区,13,1301,130105,30.638929,103.996823,线上-电商,家乐福,饮料,4,1406.77,534.11
R00253,2025/9/23,广东省,深圳市,罗湖区,16,1602,160203,22.331274,114.143658,线上-即时零售,大润发,零食,2,855.54,1136.02
R00254,2025/9/30,陕西省,西安市,未央区,24,2401,240104,34.458747,109.086183,线上-电商,大润发,家居,6,573.54,821.73
R00255,2025/12/9,湖北省,武汉市,汉口(江汉区),20,2001,200102,30.651554,114.218504,线上-电商,家乐福,零食,7,728.06,621.01
R00256,2025/11/13,山东省,济南市,天桥区,15,1501,150104,36.660527,117.106224,线下-专卖店,大润发,生鲜,3,551.08,906.96
R00257,2025/11/8,河南省,郑州市,金水区,18,1801,180101,34.826622,113.5216,线下-大卖场,家乐福,零食,2,427.26,939.77
R00258,2025/9/6,重庆市,重庆市,江北区,23,2301,230102,29.57356,106.331945,线下-大卖场,大润发,家居,4,109.64,1140.41
R00259,2025/11/7,天津市,天津市,南开区,14,1401,140103,39.103937,117.187777,线下-便利店,盒马鲜生,饮料,5,1367.84,722.23
R00260,2025/9/13,湖北省,武汉市,武昌区,20,2001,200101,30.616572,114.303968,线下-便利店,沃尔玛,饮料,3,636.39,338.93
R00261,2025/10/14,辽宁省,沈阳市,皇姑区,22,2201,220103,41.748878,123.379226,线下-大卖场,大润发,家居,4,928.19,772.18
R00262,2025/11/25,辽宁省,沈阳市,沈河区,22,2201,220102,41.866761,123.300669,线下-便利店,沃尔玛,饮料,5,655.43,1277.7
R00263,2025/9/19,浙江省,杭州市,拱墅区,19,1901,190102,30.393215,120.076708,线下-专卖店,家乐福,零食,4,827.14,2078.23
R00264,2025/9/5,上海市,上海市,徐汇区,11,1101,110103,31.1359,121.490915,线下-便利店,沃尔玛,生鲜,3,1194.97,145.31
R00265,2025/12/5,福建省,厦门市,同安区,21,2101,210105,24.478344,118.135789,线下-大卖场,沃尔玛,饮料,3,536.36,1340.99
R00266,2025/11/20,重庆市,重庆市,渝中区,23,2301,230101,29.650225,106.540112,线上-电商,家乐福,零食,6,1021.4,644.81
R00267,2025/12/6,江苏省,南京市,建邺区,17,1701,170102,32.039229,118.941527,线下-大卖场,盒马鲜生,零食,5,498.99,365.86
R00268,2025/10/13,江苏省,南京市,鼓楼区,17,1701,170101,31.98083,118.859312,线下-便利店,沃尔玛,零食,3,0.0,1161.75
R00269,2025/10/7,江苏省,南京市,玄武区,17,1701,170103,32.056956,118.785532,线下-便利店,大润发,家居,6,867.06,1050.64
R00270,2025/10/16,山东省,济南市,历下区,15,1501,150101,36.683608,117.117718,线下-大卖场,家乐福,生鲜,5,539.8,1644.84
R00271,2025/11/16,山东省,济南市,市中区,15,1501,150102,36.879248,117.225825,线上-即时零售,沃尔玛,饮料,3,653.29,1257.59
R00272,2025/10/30,广东省,广州市,天河区,16,1601,160101,23.105376,113.341899,线下-大卖场,家乐福,饮料,2,289.22,1053.68
R00273,2025/10/25,天津市,天津市,和平区,14,1401,140101,38.970318,117.129061,线上-即时零售,盒马鲜生,生鲜,1,535.95,684.13
R00274,2025/11/25,重庆市,重庆市,沙坪坝区,23,2301,230104,29.564668,106.664343,线下-大卖场,家乐福,饮料,2,1102.13,1218.5
R00275,2025/10/20,河南省,郑州市,金水区,18,1801,180101,34.777252,113.820012,线下-便利店,大润发,日用品,2,1445.83,1937.63
R00276,2025/12/7,湖北省,武汉市,洪山区,20,2001,200104,30.689007,114.218251,线下-便利店,大润发,零食,4,973.35,979.77
R00277,2025/11/25,江苏省,南京市,雨花台区,17,1701,170105,32.111242,118.876011,线上-电商,盒马鲜生,饮料,6,1075.96,727.39
R00278,2025/9/19,陕西省,西安市,碑林区,24,2401,240102,34.279104,108.915973,线下-便利店,盒马鲜生,日用品,4,351.61,1193.66
R00279,2025/11/26,浙江省,杭州市,滨江区,19,1901,190104,30.193105,120.197878,线下-大卖场,盒马鲜生,生鲜,7,670.37,676.87
R00280,2025/12/3,辽宁省,沈阳市,皇姑区,22,2201,220103,41.71744,123.444358,线下-便利店,盒马鲜生,零食,3,523.14,2076.28
R00281,2025/12/8,上海市,上海市,静安区,11,1101,110104,31.301253,121.447679,线下-专卖店,家乐福,生鲜,5,476.74,599.41
R00282,2025/10/1,北京市,北京市,海淀区,12,1201,120102,39.888224,116.581463,线下-大卖场,大润发,饮料,4,934.52,170.6
R00283,2025/10/24,江苏省,南京市,玄武区,17,1701,170103,32.075251,118.75354,线上-即时零售,沃尔玛,零食,2,987.85,1448.29
R00284,2025/9/25,四川省,成都市,武侯区,13,1301,130103,30.581378,104.047664,线下-便利店,大润发,零食,3,460.18,476.91
R00285,2025/11/4,江苏省,南京市,秦淮区,17,1701,170104,32.052436,118.755349,线上-电商,家乐福,日用品,4,297.73,1596.46
R00286,2025/10/27,辽宁省,沈阳市,沈河区,22,2201,220102,41.826482,123.446272,线下-专卖店,家乐福,生鲜,4,359.68,1373.25
R00287,2025/10/21,福建省,厦门市,集美区,21,2101,210103,24.497612,118.095445,线下-便利店,家乐福,生鲜,2,761.94,1470.29
R00288,2025/9/4,四川省,成都市,青羊区,13,1301,130102,30.579393,103.995433,线下-大卖场,沃尔玛,饮料,3,1413.37,1567.32
R00289,2025/9/5,辽宁省,沈阳市,大东区,22,2201,220104,41.809798,123.432422,线上-电商,大润发,日用品,2,1008.92,882.41
R00290,2025/11/22,山东省,济南市,槐荫区,15,1501,150103,36.690331,117.10459,线下-专卖店,大润发,日用品,5,792.4,1302.76
R00291,2025/10/22,广东省,广州市,越秀区,16,1601,160102,23.07066,113.165842,线下-专卖店,沃尔玛,饮料,5,750.53,1478.81
R00292,2025/10/24,广东省,广州市,越秀区,16,1601,160102,23.249527,113.079719,线下-大卖场,大润发,生鲜,5,815.46,585.44
R00293,2025/11/1,福建省,厦门市,同安区,21,2101,210105,24.484651,118.109781,线上-电商,沃尔玛,零食,5,666.81,715.68
R00294,2025/11/9,辽宁省,沈阳市,大东区,22,2201,220104,41.672495,123.369246,线上-电商,沃尔玛,日用品,4,787.62,540.99
R00295,2025/11/15,江苏省,南京市,鼓楼区,17,1701,170101,32.063654,118.876438,线下-专卖店,沃尔玛,饮料,5,251.32,537.95
R00296,2025/9/8,河南省,郑州市,郑东新区,18,1801,180105,34.748464,113.648747,线上-电商,沃尔玛,饮料,6,401.0,1533.31
R00297,2025/11/27,河南省,郑州市,金水区,18,1801,180101,34.72075,113.640939,线下-专卖店,盒马鲜生,家居,8,1058.29,0.0
R00298,2025/12/2,天津市,天津市,河西区,14,1401,140102,38.989729,117.120967,线上-即时零售,大润发,生鲜,5,1254.48,1262.67
R00299,2025/9/1,上海市,上海市,徐汇区,11,1101,110103,31.263922,121.464153,线上-电商,家乐福,家居,3,1452.71,588.53
R00300,2025/12/12,浙江省,杭州市,萧山区,19,1901,190105,30.309811,120.162846,线下-专卖店,盒马鲜生,饮料,3,1340.88,1189.05
R00301,2025/9/1,广东省,广州市,越秀区,16,1601,160102,23.228466,113.166841,线上-电商,大润发,零食,8,621.39,1210.87
R00302,2025/12/2,北京市,北京市,朝阳区,12,1201,120101,39.90508,116.393059,线上-即时零售,盒马鲜生,饮料,3,713.34,431.81
R00303,2025/11/10,广东省,深圳市,龙岗区,16,1602,160205,22.519538,113.927896,线上-电商,大润发,生鲜,2,1235.4,1577.03
R00304,2025/11/30,重庆市,重庆市,南岸区,23,2301,230103,29.488765,106.559238,线下-专卖店,家乐福,饮料,1,553.48,657.54
R00305,2025/10/31,浙江省,杭州市,滨江区,19,1901,190104,30.285904,120.167752,线上-电商,家乐福,生鲜,6,905.67,1207.61
R00306,2025/10/30,四川省,成都市,青羊区,13,1301,130102,30.620812,104.269577,线上-电商,沃尔玛,饮料,3,655.96,1538.66
R00307,2025/10/31,辽宁省,沈阳市,皇姑区,22,2201,220103,41.726617,123.283104,线下-大卖场,大润发,零食,8,153.63,1260.71
R00308,2025/9/13,江苏省,南京市,建邺区,17,1701,170102,31.955894,118.658646,线下-大卖场,盒马鲜生,家居,5,1146.15,1187.5
R00309,2025/10/17,北京市,北京市,西城区,12,1201,120103,39.853994,116.472517,线上-即时零售,沃尔玛,日用品,6,570.53,13.35
R00310,2025/9/11,天津市,天津市,河西区,14,1401,140102,39.112711,117.238249,线上-即时零售,盒马鲜生,生鲜,5,1446.04,1308.92
R00311,2025/10/21,广东省,广州市,白云区,16,1601,160104,23.206188,113.377271,线下-专卖店,大润发,饮料,2,2419.76,730.2
R00312,2025/9/13,湖北省,武汉市,青山区,20,2001,200105,30.638377,114.238189,线上-即时零售,家乐福,饮料,6,723.42,856.34
R00313,2025/10/25,北京市,北京市,西城区,12,1201,120103,39.983916,116.568217,线下-专卖店,沃尔玛,零食,3,590.65,738.74
R00314,2025/11/17,浙江省,杭州市,萧山区,19,1901,190105,30.268147,120.142609,线上-电商,盒马鲜生,生鲜,5,673.89,1442.75
R00315,2025/11/22,辽宁省,沈阳市,皇姑区,22,2201,220103,41.859826,123.438719,线下-便利店,盒马鲜生,日用品,2,549.82,383.61
R00316,2025/9/22,广东省,深圳市,罗湖区,16,1602,160203,22.559671,113.941695,线下-大卖场,大润发,零食,3,1442.05,1070.55
R00317,2025/9/12,浙江省,杭州市,萧山区,19,1901,190105,30.26412,120.159587,线下-大卖场,家乐福,家居,3,837.23,255.33
R00318,2025/10/29,江苏省,南京市,雨花台区,17,1701,170105,32.140494,118.738629,线上-电商,大润发,日用品,3,688.81,975.16
R00319,2025/12/3,重庆市,重庆市,渝中区,23,2301,230101,29.549207,106.55818,线下-大卖场,大润发,生鲜,4,880.0,1077.9
R00320,2025/11/13,重庆市,重庆市,沙坪坝区,23,2301,230104,29.540713,106.50169,线上-电商,盒马鲜生,家居,3,1007.99,466.92
R00321,2025/10/11,陕西省,西安市,莲湖区,24,2401,240103,34.359085,108.941913,线下-便利店,沃尔玛,家居,5,737.33,2525.92
R00322,2025/11/13,陕西省,西安市,莲湖区,24,2401,240103,34.269948,108.8191,线上-电商,家乐福,家居,3,1212.92,865.09
R00323,2025/9/20,江苏省,南京市,玄武区,17,1701,170103,32.057148,118.77384,线上-即时零售,盒马鲜生,饮料,2,1030.67,1315.18
R00324,2025/9/2,辽宁省,沈阳市,和平区,22,2201,220101,41.915287,123.268695,线下-便利店,大润发,家居,4,1437.64,668.96
R00325,2025/9/22,陕西省,西安市,长安区,24,2401,240105,34.366441,108.958381,线上-电商,大润发,家居,4,1093.77,151.68
R00326,2025/9/10,山东省,济南市,历城区,15,1501,150105,36.817771,117.214604,线下-大卖场,盒马鲜生,饮料,3,941.28,59.4
R00327,2025/11/24,辽宁省,沈阳市,和平区,22,2201,220101,41.766763,123.422984,线下-大卖场,盒马鲜生,家居,5,790.03,702.22
R00328,2025/10/10,辽宁省,沈阳市,沈河区,22,2201,220102,41.955046,123.548618,线下-专卖店,家乐福,生鲜,7,839.22,1009.0
R00329,2025/11/8,河南省,郑州市,金水区,18,1801,180101,34.743261,113.612125,线下-专卖店,大润发,饮料,3,1111.03,577.99
R00330,2025/9/10,四川省,成都市,高新区,13,1301,130105,30.532597,103.850988,线下-便利店,盒马鲜生,日用品,3,1907.45,1703.15
R00331,2025/11/30,江苏省,南京市,雨花台区,17,1701,170105,32.084105,118.585268,线上-电商,盒马鲜生,生鲜,7,317.08,0.0
R00332,2025/9/28,福建省,厦门市,集美区,21,2101,210103,24.457171,117.88535,线下-大卖场,盒马鲜生,日用品,5,674.09,451.16
R00333,2025/10/30,广东省,深圳市,罗湖区,16,1602,160203,22.615124,114.0394,线上-电商,大润发,生鲜,5,1415.93,1401.9
